,complex_id,complex_nm_old,complex_nm,trains_old,trains,station_ct,bcode,stop_lat,stop_lon,tot2007,tot2008,tot2009,tot2010,tot2011,tot2012,tot2013,tot2014,tot2015,tot2016,tot2017,tot2018,avwkdy07,avwkdy08,avwkdy09,avwkdy10,avwkdy11,avwkdy12,avwkdy13,avwkdy14,avwkdy15,avwkdy16,avwkdy17,avwkdy18,avwken07,avwken08,avwken09,avwken10,avwken11,avwken12,avwken13,avwken14,avwken15,avwken16,avwken17,avwken18,srv_notes,unique_id
118,bk051,Broadway,Broadway,G,G ,1.0,36047.0,40.706092,-73.950308,1006749.0,1032689.0,1047629.0,941243.0,995856.0,1023397.0,1071877.0,1124407.0,1313362.0,1397227.0,1385797.0,1402102.0,3242.0,3352.0,3347.0,3217.0,3186.0,3272.0,3368.0,3500.0,4011.0,4340.0,4452.0,4467.0,3316.0,3207.0,3566.0,2226.0,3430.0,3737.0,3905.0,4261.0,5368.0,5292.0,4592.0,4816.0,,Broadway_1071877.0
119,bk052,Broadway Junction,Broadway Junction,A C J L Z,A C J L Z,3.0,36047.0,40.678334,-73.905316,2907085.0,2937794.0,2846582.0,2767838.0,2810713.0,2862830.0,2948156.0,3018656.0,3133658.0,3085401.0,2911532.0,2810636.0,8731.0,8913.0,8528.0,8412.0,8441.0,8790.0,8863.0,9149.0,9251.0,9189.0,8681.0,8142.0,12641.0,12136.0,12460.0,11439.0,12382.0,12206.0,12707.0,12553.0,14361.0,13638.0,12960.0,13505.0,,Broadway Junction_2948156.0
120,bk053,Bushwick Av-Aberdeen St,Bushwick Av-Aberdeen St,L,L ,1.0,36047.0,40.682829,-73.905249,315597.0,366270.0,365349.0,398834.0,405385.0,427032.0,490042.0,563577.0,598393.0,672880.0,682086.0,671545.0,1022.0,1150.0,1143.0,1246.0,1322.0,1371.0,1509.0,1683.0,1874.0,2105.0,2112.0,2079.0,1011.0,1316.0,1352.0,1492.0,1266.0,1533.0,1945.0,2477.0,2198.0,2470.0,2683.0,2605.0,,Bushwick Av-Aberdeen St_490042.0
121,bk054,Canarsie-Rockaway Pkwy,Canarsie-Rockaway Pkwy,L,L ,1.0,36047.0,40.646654,-73.90185,3601731.0,3773940.0,3660047.0,3806903.0,3865823.0,3920243.0,4062690.0,4175970.0,4024313.0,3897784.0,3828628.0,3598843.0,12224.0,12671.0,12282.0,12504.0,12817.0,13039.0,13254.0,13512.0,13481.0,13131.0,12661.0,11947.0,8965.0,9768.0,9664.0,11437.0,11142.0,12063.0,12617.0,13478.0,10709.0,9961.0,11231.0,10207.0,,Canarsie-Rockaway Pkwy_4062690.0
122,bk055,Carroll St,Carroll St,F G,F G,1.0,36047.0,40.680303,-73.995048,3059642.0,3089357.0,2995068.0,3025719.0,3598477.0,3961111.0,3782675.0,3616947.0,3672702.0,3563150.0,3537661.0,3490924.0,9930.0,10051.0,9786.0,10002.0,11906.0,13193.0,12339.0,11744.0,11923.0,11848.0,11723.0,11562.0,9815.0,9601.0,9261.0,8877.0,10628.0,12155.0,11838.0,11587.0,11821.0,10034.0,10389.0,10168.0,,Carroll St_3782675.0
123,bk056,Central Av,Central Av,M,M ,1.0,36047.0,40.697857,-73.927397,620228.0,684847.0,747651.0,760657.0,890194.0,992142.0,505757.0,970531.0,1141731.0,1158274.0,539681.0,725022.0,2012.0,2202.0,2347.0,2548.0,2903.0,3445.0,1744.0,3282.0,3715.0,3884.0,1929.0,2393.0,1956.0,2216.0,2731.0,1982.0,2805.0,2387.0,1082.0,2472.0,3596.0,3080.0,845.0,2143.0,x,Central Av_505757.0
124,bk057,Chauncey St,Chauncey St,J Z,J Z,1.0,36047.0,40.682893,-73.910456,771353.0,822076.0,847239.0,898984.0,966989.0,964735.0,938803.0,959091.0,1045698.0,1092483.0,1095638.0,1063828.0,2395.0,2571.0,2646.0,2789.0,2984.0,3037.0,2967.0,3050.0,3200.0,3360.0,3408.0,3387.0,2957.0,3005.0,3158.0,3438.0,3853.0,3751.0,3323.0,3345.0,4231.0,4309.0,4194.0,3690.0,,Chauncey St_938803.0
125,bk058,Church Av,Church Av,2 5,2 5,1.0,36047.0,40.650843,-73.949575,2921895.0,2949285.0,2872287.0,2994162.0,3057877.0,2987887.0,3059215.0,3020066.0,3070551.0,3027658.0,2916680.0,2818535.0,9470.0,9539.0,9367.0,9691.0,9929.0,9851.0,9794.0,9852.0,9864.0,9808.0,9512.0,9193.0,9323.0,9273.0,8837.0,9565.0,9791.0,9543.0,10381.0,9375.0,10219.0,9569.0,9141.0,8751.0,,Church Av_3059215.0
126,bk059,Church Av,Church Av,B Q,B Q,1.0,36047.0,40.650527,-73.962982,4875322.0,5173847.0,4966209.0,4654613.0,4665059.0,4982615.0,5603898.0,5482093.0,5707573.0,5438775.0,5455527.0,5161293.0,15392.0,16295.0,15769.0,14696.0,14876.0,16042.0,17638.0,17473.0,17811.0,17482.0,17186.0,16528.0,17527.0,18434.0,17295.0,16647.0,16205.0,17733.0,20399.0,18797.0,21472.0,18017.0,19961.0,17461.0,,Church Av_5603898.0
127,bk060,Church Av,Church Av,F G,F G,1.0,36047.0,40.644041,-73.979678,2941806.0,2965803.0,2908011.0,2968167.0,3271729.0,3081142.0,3193844.0,3201585.0,3353795.0,3315387.0,3148411.0,3099383.0,9209.0,9305.0,9174.0,9429.0,10463.0,9985.0,9984.0,9954.0,10490.0,10151.0,9697.0,9492.0,10938.0,10737.0,10423.0,10332.0,11251.0,10593.0,11927.0,12224.0,12511.0,13332.0,12592.0,12594.0,,Church Av_3193844.0
128,bk061,Clark St,Clark St,2 3,2 3,1.0,36047.0,40.697466,-73.993086,1592264.0,1627465.0,1706174.0,1711829.0,1754204.0,1855650.0,1972314.0,2018876.0,1997148.0,2000024.0,1631139.0,1550414.0,5040.0,5221.0,5269.0,5406.0,5596.0,5760.0,5971.0,6083.0,5922.0,5903.0,5635.0,5275.0,5666.0,5286.0,6712.0,6168.0,6134.0,7615.0,8326.0,8599.0,9018.0,9083.0,3708.0,3851.0,,Clark St_1972314.0
129,bk062,Classon Av,Classon Av,G,G ,1.0,36047.0,40.688873,-73.96007,1102407.0,1145468.0,1186685.0,1207680.0,1308232.0,1355886.0,1432872.0,1477256.0,1604508.0,1581663.0,1585121.0,1649340.0,3572.0,3713.0,3760.0,3935.0,4170.0,4288.0,4490.0,4601.0,4966.0,4996.0,5106.0,5301.0,3528.0,3584.0,4201.0,3787.0,4597.0,5178.0,5308.0,5606.0,6265.0,5645.0,5290.0,5502.0,,Classon Av_1432872.0
130,bk063,Cleveland St,Cleveland St,J,J ,1.0,36047.0,40.679947,-73.884639,818018.0,937050.0,951023.0,970732.0,1002848.0,1029708.0,1050261.0,1107397.0,1120403.0,1104683.0,1011734.0,901928.0,2592.0,2943.0,3013.0,3080.0,3148.0,3271.0,3328.0,3467.0,3514.0,3483.0,3270.0,2975.0,2883.0,3369.0,3329.0,3429.0,3724.0,3856.0,3699.0,4104.0,4119.0,3945.0,3296.0,2657.0,,Cleveland St_1050261.0
131,bk064,Clinton-Washington Avs,Clinton-Washington Avs,C,C ,1.0,36047.0,40.683263,-73.965838,1531187.0,1636635.0,1559809.0,1707500.0,1819542.0,1891559.0,2104035.0,2077312.0,2060200.0,2152345.0,2201880.0,2178439.0,4902.0,5153.0,5029.0,5404.0,5698.0,6033.0,6642.0,6719.0,6603.0,6932.0,7130.0,7068.0,5211.0,5883.0,5098.0,6126.0,6939.0,7056.0,7642.0,6753.0,7011.0,7119.0,7224.0,7035.0,,Clinton-Washington Avs_2104035.0
132,bk065,Clinton-Washington Avs,Clinton-Washington Avs,G,G ,1.0,36047.0,40.688089,-73.966839,1417193.0,1464016.0,1503550.0,1517296.0,1628558.0,1637463.0,1678004.0,1652336.0,1716023.0,1656058.0,1551042.0,1534802.0,4624.0,4728.0,4736.0,4942.0,5190.0,5183.0,5294.0,5178.0,5364.0,5312.0,5083.0,5025.0,4416.0,4711.0,5523.0,4861.0,5790.0,6301.0,6097.0,6170.0,6501.0,5585.0,4806.0,4723.0,,Clinton-Washington Avs_1678004.0
133,bk066,Coney Island-Stillwell Av,Coney Island-Stillwell Av,D F N Q,D F N Q,1.0,36047.0,40.577422,-73.981233,4258403.0,4482958.0,4378886.0,4768416.0,4649438.0,4733106.0,4690794.0,4980140.0,5132083.0,5025598.0,4803755.0,4615664.0,11737.0,12488.0,12240.0,13079.0,13254.0,13474.0,13177.0,13734.0,14073.0,14098.0,13542.0,13203.0,22541.0,22689.0,21874.0,24780.0,22652.0,23981.0,23726.0,26733.0,27415.0,25961.0,24556.0,22536.0,,Coney Island-Stillwell Av_4690794.0
134,bk067,Cortelyou Rd,Cortelyou Rd,Q,Q ,1.0,36047.0,40.640927,-73.963891,1883312.0,1985030.0,1879021.0,2086918.0,2135444.0,1992781.0,1700177.0,1806758.0,1961144.0,1978254.0,2028859.0,1994734.0,5870.0,6171.0,6088.0,6578.0,6812.0,6379.0,5318.0,5727.0,6220.0,6332.0,6348.0,6276.0,7130.0,7447.0,5933.0,7522.0,7409.0,7241.0,6294.0,6328.0,6892.0,6666.0,7610.0,7263.0,x,Cortelyou Rd_1700177.0
135,bk068,Court St /Borough Hall,Court St /Borough Hall,2 3 4 5 R,R 2 3 4 5,3.0,36047.0,40.692404,-73.990151,10147974.0,10698228.0,10788326.0,11134599.0,11115037.0,10988473.0,11291705.0,11474717.0,11360058.0,11080334.0,10693598.0,10364534.0,35069.0,36639.0,37057.0,38057.0,38026.0,38088.0,38428.0,38944.0,38559.0,38089.0,36762.0,35599.0,22672.0,24714.0,25165.0,27388.0,27191.0,27299.0,28081.0,28947.0,28593.0,25365.0,25259.0,24195.0,x,Court St /Borough Hall_11291705.0
136,bk069,Crescent St,Crescent St,J Z,J Z,1.0,36047.0,40.683194,-73.873785,1277248.0,1436424.0,1400697.0,1464238.0,1514075.0,1504645.0,1509290.0,1583134.0,1626727.0,1617730.0,1570485.0,1467166.0,3973.0,4429.0,4428.0,4551.0,4667.0,4635.0,4683.0,4925.0,5073.0,5053.0,4842.0,4539.0,4878.0,5584.0,4961.0,5637.0,6065.0,6335.0,5804.0,6020.0,6122.0,5999.0,6243.0,5792.0,,Crescent St_1509290.0
137,bk070,Crown Heights-Utica Av,Crown Heights-Utica Av,3 4,3 4,1.0,36047.0,40.668897,-73.932942,8303467.0,8573661.0,8330192.0,8498343.0,8438284.0,8469613.0,8534705.0,8690082.0,8965908.0,9051970.0,8954499.0,7920192.0,27087.0,27945.0,27231.0,27476.0,27368.0,27549.0,27780.0,28287.0,28146.0,29069.0,28980.0,25336.0,25763.0,26087.0,25653.0,27428.0,27187.0,28918.0,26704.0,27343.0,33065.0,29939.0,29038.0,26901.0,,Crown Heights-Utica Av_8534705.0
138,bk071,Cypress Hills,Cypress Hills,J,J ,1.0,36047.0,40.689941,-73.87255,425388.0,429277.0,427322.0,419062.0,435446.0,411495.0,432557.0,450480.0,452936.0,462143.0,435855.0,411331.0,1408.0,1393.0,1379.0,1398.0,1434.0,1391.0,1431.0,1444.0,1456.0,1501.0,1501.0,1457.0,1215.0,1333.0,1392.0,1148.0,1297.0,1148.0,1236.0,1517.0,1503.0,1447.0,973.0,725.0,,Cypress Hills_432557.0
139,bk072,DeKalb Av,DeKalb Av,B Q R,B Q R,1.0,36047.0,40.690635,-73.981824,4843313.0,5043274.0,5014623.0,5079961.0,5122803.0,5222096.0,5223608.0,5288037.0,5373388.0,5640329.0,6551184.0,6776248.0,16068.0,16724.0,16835.0,16905.0,17180.0,17791.0,17318.0,17350.0,17889.0,18774.0,21230.0,22069.0,13983.0,14257.0,13485.0,14501.0,14066.0,14327.0,15046.0,16016.0,15096.0,15729.0,21434.0,21357.0,,DeKalb Av_5223608.0
140,bk073,DeKalb Av,DeKalb Av,L,L ,1.0,36047.0,40.703811,-73.918425,3024645.0,3329950.0,3110345.0,3343666.0,3382468.0,3495896.0,3712102.0,3924836.0,3938538.0,4017076.0,4171610.0,4000252.0,9743.0,10374.0,10066.0,10451.0,10829.0,11004.0,11617.0,11943.0,12158.0,12307.0,13050.0,12638.0,9900.0,12417.0,9876.0,12591.0,11531.0,13534.0,13823.0,16197.0,15430.0,16098.0,15805.0,14323.0,,DeKalb Av_3712102.0
141,bk074,Ditmas Av,Ditmas Av,F,F ,1.0,36047.0,40.636119,-73.978172,1484299.0,1478231.0,1398512.0,1377549.0,1392790.0,1404811.0,1455737.0,1437835.0,1033946.0,1055185.0,1137998.0,1149528.0,4745.0,4728.0,4496.0,4471.0,4554.0,4669.0,4676.0,4622.0,3386.0,3524.0,3849.0,3904.0,5020.0,4890.0,4582.0,4327.0,4265.0,4260.0,4813.0,4728.0,3113.0,2789.0,2851.0,2765.0,x,Ditmas Av_1455737.0
142,bk075,East 105 St,East 105 St,L,L ,1.0,36047.0,40.650573,-73.899485,933164.0,1017671.0,1014253.0,1065469.0,1101683.0,1110433.0,1161688.0,1197125.0,1187844.0,1201578.0,1201452.0,1139556.0,3142.0,3414.0,3407.0,3525.0,3684.0,3727.0,3818.0,3911.0,4002.0,4070.0,3999.0,3798.0,2432.0,2640.0,2657.0,3069.0,3022.0,3256.0,3466.0,3679.0,3041.0,2961.0,3393.0,3151.0,,East 105 St_1161688.0
143,bk076,Eastern Pkwy-Brooklyn Museum,Eastern Pkwy-Brooklyn Museum,2 3,2 3,1.0,36047.0,40.671987,-73.964375,1564980.0,1602404.0,1557736.0,1590190.0,1568924.0,1578613.0,1674856.0,1665524.0,1676659.0,1585048.0,1530635.0,1544013.0,4696.0,4842.0,4754.0,4813.0,4835.0,4795.0,4938.0,4889.0,4915.0,4719.0,4592.0,4637.0,6882.0,6782.0,6363.0,6823.0,6398.0,7038.0,7794.0,7835.0,7943.0,7107.0,6810.0,6813.0,,Eastern Pkwy-Brooklyn Museum_1674856.0
144,bk077,Euclid Av,Euclid Av,A C,A C,1.0,36047.0,40.675377,-73.872106,2866128.0,2995164.0,2888392.0,3004395.0,3100867.0,3115445.0,3323235.0,3315007.0,3509500.0,3458027.0,3415739.0,3174827.0,9368.0,9722.0,9435.0,9750.0,10037.0,10169.0,10418.0,10652.0,11014.0,10870.0,10751.0,10191.0,8810.0,9325.0,8836.0,9545.0,10104.0,10455.0,12329.0,11016.0,12954.0,12563.0,12594.0,10629.0,,Euclid Av_3323235.0
145,bk078,Flatbush Av-Brooklyn College,Flatbush Av-Brooklyn College,2 5,2 5,1.0,36047.0,40.632836,-73.947642,5849991.0,6035079.0,5951280.0,6335954.0,6547958.0,6384496.0,6562226.0,6447908.0,6487608.0,6321530.0,6107780.0,5822873.0,19825.0,20338.0,20159.0,21355.0,22168.0,21942.0,21941.0,21865.0,21666.0,21268.0,20691.0,19763.0,14746.0,15340.0,14955.0,16513.0,16775.0,16452.0,17982.0,16274.0,17805.0,16443.0,15653.0,14507.0,,Flatbush Av-Brooklyn College_6562226.0
146,bk079,Flushing Av,Flushing Av,G,G ,1.0,36047.0,40.700377,-73.950234,596342.0,599449.0,582662.0,553739.0,616083.0,655317.0,728668.0,808421.0,866803.0,877269.0,849840.0,874498.0,1961.0,1974.0,1900.0,1930.0,2032.0,2157.0,2373.0,2627.0,2819.0,2857.0,2866.0,2949.0,1757.0,1717.0,1792.0,1135.0,1810.0,2091.0,2256.0,2529.0,2716.0,2700.0,2182.0,2224.0,,Flushing Av_728668.0
147,bk080,Flushing Av,Flushing Av,J M,J M,1.0,36047.0,40.70026,-73.941126,2189891.0,2359615.0,2472600.0,2610974.0,2683278.0,2776360.0,2869903.0,2847691.0,2991074.0,2894033.0,2764583.0,2537390.0,6803.0,7378.0,7765.0,8243.0,8477.0,8963.0,9165.0,9258.0,9483.0,9347.0,8952.0,8336.0,8412.0,8661.0,9050.0,9359.0,9773.0,9803.0,9788.0,9012.0,10573.0,9328.0,8914.0,7584.0,,Flushing Av_2869903.0
148,bk081,Fort Hamilton Pkwy,Fort Hamilton Pkwy,D,D ,1.0,36047.0,40.640914,-73.994304,1148030.0,1188918.0,1159841.0,1154051.0,1103024.0,1025285.0,1240644.0,1317172.0,1297755.0,1349733.0,1273516.0,1191580.0,3685.0,3809.0,3783.0,3772.0,3640.0,3403.0,3984.0,4248.0,4260.0,4420.0,4162.0,3936.0,3808.0,3907.0,3538.0,3489.0,3206.0,3145.0,4101.0,4258.0,3832.0,4002.0,3884.0,3405.0,,Fort Hamilton Pkwy_1240644.0
149,bk082,Fort Hamilton Pkwy,Fort Hamilton Pkwy,F G,F G,1.0,36047.0,40.650782,-73.975776,1419753.0,1474745.0,1468106.0,1509737.0,1292131.0,1538039.0,1688093.0,1729381.0,1792239.0,1845401.0,1786458.0,1765887.0,4625.0,4805.0,4816.0,4967.0,4268.0,5092.0,5531.0,5650.0,5783.0,6044.0,5893.0,5807.0,4455.0,4527.0,4427.0,4500.0,3809.0,4843.0,5153.0,5345.0,5908.0,5608.0,5347.0,5318.0,x,Fort Hamilton Pkwy_1688093.0
150,bk083,Fort Hamilton Pkwy,Fort Hamilton Pkwy,N,N ,1.0,36047.0,40.631386,-74.005351,1839810.0,1979256.0,1994402.0,2045741.0,2086389.0,2105486.0,2200487.0,2278120.0,2164028.0,554051.0,988664.0,969878.0,5997.0,6399.0,6407.0,6508.0,6715.0,6786.0,7034.0,7244.0,6964.0,1771.0,3196.0,3232.0,5714.0,6263.0,6604.0,7114.0,6942.0,7419.0,7454.0,7885.0,7072.0,1809.0,3201.0,2656.0,x,Fort Hamilton Pkwy_2200487.0
151,bk084,Franklin Av /Botanic Garden,Franklin Av /Botanic Garden,2 3 4 5 S,2 3 4 5 S,2.0,36047.0,40.670682,-73.958131,4013780.0,4228510.0,4302121.0,4433981.0,4712492.0,4934593.0,5125782.0,5377967.0,5100038.0,5010984.0,4762184.0,4604219.0,12882.0,13537.0,13557.0,14071.0,14795.0,15352.0,15775.0,15787.0,15866.0,15834.0,15269.0,14581.0,13050.0,13712.0,15172.0,15404.0,17405.0,19949.0,20269.0,24479.0,19326.0,17730.0,16077.0,16339.0,,Franklin Av /Botanic Garden_5125782.0
152,bk085,Franklin Av,Franklin Av,C S,C S,2.0,36047.0,40.68138,-73.956848,1562157.0,1659913.0,1608062.0,1768472.0,1904736.0,1982691.0,2049246.0,2125076.0,2137752.0,2056281.0,2058258.0,2051171.0,4720.0,5022.0,4906.0,5348.0,5786.0,6111.0,6227.0,6492.0,6468.0,6289.0,6333.0,6358.0,6581.0,6844.0,6493.0,7397.0,7998.0,8279.0,8478.0,8633.0,8996.0,8274.0,8229.0,7939.0,,Franklin Av_2049246.0
153,bk086,Fulton St,Fulton St,G,G ,1.0,36047.0,40.687119,-73.975375,935284.0,1013751.0,1089757.0,1098862.0,1179034.0,1280063.0,1394890.0,1485669.0,1643353.0,1639930.0,1698778.0,1745439.0,3004.0,3235.0,3379.0,3523.0,3699.0,3956.0,4266.0,4502.0,4954.0,5096.0,5364.0,5462.0,3142.0,3440.0,4249.0,3765.0,4472.0,5363.0,5702.0,6274.0,7089.0,6288.0,6198.0,6539.0,,Fulton St_1394890.0
154,bk087,Gates Av,Gates Av,J Z,J Z,1.0,36047.0,40.68963,-73.92227,1495901.0,1609242.0,1666134.0,1749349.0,1870109.0,1901060.0,1895878.0,1984486.0,2100864.0,2117787.0,2262915.0,2234908.0,4662.0,5037.0,5194.0,5413.0,5787.0,5964.0,5999.0,6277.0,6521.0,6602.0,7110.0,7255.0,5661.0,5869.0,6248.0,6764.0,7362.0,7464.0,6685.0,7100.0,8053.0,7937.0,8358.0,7075.0,,Gates Av_1895878.0
155,bk088,Graham Av,Graham Av,L,L ,1.0,36047.0,40.714565,-73.944053,2505392.0,2727719.0,2717687.0,3028830.0,3054897.0,3086342.0,3179579.0,3402514.0,3293413.0,3324292.0,3299951.0,3093428.0,8023.0,8503.0,8766.0,9442.0,9828.0,9889.0,10136.0,10643.0,10504.0,10483.0,10536.0,9959.0,8477.0,10202.0,8832.0,11615.0,10308.0,11215.0,11089.0,12774.0,11396.0,11996.0,11572.0,10247.0,,Graham Av_3179579.0
156,bk089,Grand Army Plaza,Grand Army Plaza,2 3,2 3,1.0,36047.0,40.675235,-73.971046,2412986.0,2412424.0,2366786.0,2369355.0,2417351.0,2507555.0,2556750.0,2505721.0,2433907.0,2425948.0,2265097.0,2228173.0,7869.0,7841.0,7661.0,7722.0,7882.0,8068.0,8066.0,7971.0,7731.0,7735.0,7452.0,7188.0,7384.0,7362.0,7489.0,7335.0,7555.0,8908.0,9159.0,8638.0,8420.0,8216.0,6746.0,7283.0,,Grand Army Plaza_2556750.0
157,bk090,Grand St,Grand St,L,L ,1.0,36047.0,40.711926,-73.94067,1925383.0,2075718.0,1981342.0,2103847.0,2135063.0,2145374.0,2260023.0,2414872.0,2242757.0,2174128.0,2256349.0,2126443.0,6490.0,6816.0,6700.0,6923.0,7169.0,7171.0,7444.0,7824.0,7307.0,6977.0,7317.0,6964.0,5017.0,6146.0,5014.0,6359.0,5765.0,6449.0,6672.0,7787.0,7030.0,7256.0,7369.0,6486.0,,Grand St_2260023.0
158,bk091,Grant Av,Grant Av,A,A ,1.0,36047.0,40.677044,-73.86505,1858974.0,1940737.0,1898215.0,1910245.0,1953637.0,1952581.0,1958503.0,2041848.0,2084651.0,2170567.0,1950109.0,1842974.0,5952.0,6170.0,6091.0,6089.0,6216.0,6290.0,6270.0,6475.0,6696.0,7044.0,6318.0,5896.0,6287.0,6652.0,6325.0,6568.0,6876.0,6929.0,6593.0,7169.0,6901.0,6795.0,6290.0,6255.0,,Grant Av_1958503.0
159,bk092,Greenpoint Av,Greenpoint Av,G,G ,1.0,36047.0,40.731352,-73.954449,2305443.0,2392113.0,2319327.0,2200679.0,2490286.0,2521422.0,2543568.0,2428027.0,2902723.0,2951454.0,2934770.0,2859047.0,7372.0,7660.0,7392.0,7523.0,8073.0,8212.0,8461.0,7819.0,9191.0,9413.0,9648.0,9509.0,7857.0,7962.0,8054.0,5263.0,8126.0,8545.0,7076.0,8050.0,10364.0,10109.0,8807.0,7954.0,x,Greenpoint Av_2543568.0
160,bk093,Halsey St,Halsey St,J,J ,1.0,36047.0,40.68637,-73.916559,1503525.0,1619882.0,1632375.0,1730267.0,1805490.0,1800505.0,1845755.0,1968526.0,2083683.0,2101350.0,2131177.0,2059030.0,4684.0,5061.0,5109.0,5378.0,5608.0,5650.0,5805.0,6174.0,6410.0,6490.0,6616.0,6579.0,5681.0,5938.0,6023.0,6572.0,7004.0,7075.0,6683.0,7284.0,8262.0,8150.0,8226.0,7019.0,,Halsey St_1845755.0
161,bk094,Halsey St,Halsey St,L,L ,1.0,36047.0,40.695602,-73.904084,1758909.0,1946762.0,1907900.0,2019248.0,2037729.0,2136529.0,2317512.0,2492974.0,2465693.0,2629576.0,2776078.0,2625255.0,5821.0,6313.0,6154.0,6420.0,6672.0,6904.0,7308.0,7720.0,7932.0,8426.0,8781.0,8386.0,5037.0,6062.0,6204.0,7046.0,6237.0,7458.0,8382.0,9661.0,8087.0,8731.0,10054.0,8954.0,,Halsey St_2317512.0
162,bk095,Hewes St,Hewes St,J M,J M,1.0,36047.0,40.70687,-73.953431,657361.0,703052.0,744898.0,785545.0,848377.0,895661.0,927212.0,903641.0,981379.0,913179.0,894671.0,893262.0,1966.0,2143.0,2272.0,2420.0,2628.0,2811.0,2859.0,2859.0,2992.0,2866.0,2861.0,2782.0,2870.0,2827.0,3028.0,3074.0,3335.0,3528.0,3627.0,3222.0,4042.0,3291.0,3048.0,3399.0,,Hewes St_927212.0
163,bk096,High St,High St,A C,A C,1.0,36047.0,40.699337,-73.990531,1746191.0,1915125.0,1888271.0,1968091.0,2093306.0,2209212.0,2441136.0,2687244.0,2656705.0,2536059.0,2983672.0,3463611.0,5572.0,6089.0,6045.0,6259.0,6586.0,7050.0,7543.0,8174.0,8479.0,8701.0,9215.0,10281.0,5967.0,6487.0,6353.0,6887.0,7735.0,8106.0,9518.0,11042.0,8840.0,5437.0,11529.0,15473.0,,High St_2441136.0
164,bk097,Hoyt St,Hoyt St,2 3,2 3,1.0,36047.0,40.690545,-73.985065,1986330.0,1938805.0,1902962.0,1839662.0,1922916.0,1978582.0,2033085.0,2181465.0,2249892.0,2356001.0,2137478.0,1982208.0,6652.0,6613.0,6341.0,6262.0,6535.0,6710.0,6657.0,7138.0,7342.0,7615.0,7637.0,6938.0,5440.0,4585.0,5352.0,4513.0,4835.0,5562.0,6272.0,6708.0,7043.0,7619.0,3666.0,4054.0,,Hoyt St_2033085.0
165,bk098,Hoyt-Schermerhorn Sts,Hoyt-Schermerhorn Sts,A C G,A C G,1.0,36047.0,40.688484,-73.985001,2641181.0,2897619.0,2862942.0,2923091.0,2968639.0,2990881.0,2971379.0,2961316.0,3038302.0,3082398.0,3264293.0,3370038.0,8847.0,9553.0,9642.0,9742.0,9760.0,9928.0,9604.0,9672.0,9818.0,9894.0,10319.0,10540.0,7225.0,8463.0,7530.0,8251.0,9136.0,9428.0,9754.0,9182.0,9961.0,10339.0,11877.0,12707.0,,Hoyt-Schermerhorn Sts_2971379.0
166,bk099,Jay St-MetroTech,Jay St-MetroTech,A C F R,A C F R,2.0,36047.0,40.692338,-73.987342,10429024.0,10642207.0,10355187.0,10488087.0,11149629.0,11492780.0,11793956.0,12197352.0,12765132.0,13091255.0,13007176.0,12504027.0,35761.0,36596.0,35723.0,35884.0,38037.0,39561.0,40183.0,41405.0,43456.0,44267.0,43833.0,42274.0,24743.0,23997.0,23495.0,25656.0,27794.0,29899.0,29107.0,30650.0,31485.0,33452.0,34871.0,32427.0,,Jay St-MetroTech_11793956.0
167,bk100,Jefferson St,Jefferson St,L,L ,1.0,36047.0,40.706607,-73.922913,1403678.0,1569253.0,1581941.0,1740644.0,1815391.0,1906878.0,2136772.0,2425983.0,2514292.0,2563505.0,2566772.0,2515861.0,4502.0,4865.0,5059.0,5408.0,5771.0,5951.0,6612.0,7230.0,7565.0,7639.0,7807.0,7674.0,4693.0,5974.0,5309.0,6713.0,6373.0,7613.0,8282.0,10724.0,10807.0,11286.0,10753.0,10271.0,,Jefferson St_2136772.0
168,bk101,Junius St,Junius St,3,3,1.0,36047.0,40.663515,-73.902447,645442.0,660409.0,628879.0,672366.0,678990.0,660013.0,690625.0,727369.0,928235.0,681935.0,298119.0,620548.0,2057.0,2105.0,2024.0,2142.0,2153.0,2204.0,2206.0,2361.0,3043.0,2230.0,970.0,2080.0,2214.0,2215.0,2046.0,2295.0,2403.0,1948.0,2337.0,2293.0,2747.0,2053.0,934.0,1644.0,x,Junius St_690625.0
169,bk102,Kings Hwy,Kings Hwy,B Q,B Q,1.0,36047.0,40.60867,-73.957734,5470271.0,5821580.0,5549765.0,5755515.0,5311662.0,5453084.0,5697467.0,5693562.0,5905481.0,6014920.0,6040256.0,5895421.0,18181.0,19193.0,18462.0,19091.0,17639.0,18422.0,18799.0,19010.0,19500.0,20094.0,19975.0,19569.0,15442.0,16770.0,15440.0,16422.0,15176.0,15484.0,16687.0,15539.0,17206.0,16302.0,17673.0,16697.0,,Kings Hwy_5697467.0
170,bk103,Kings Hwy,Kings Hwy,F,F ,1.0,36047.0,40.603217,-73.972361,1106013.0,1105178.0,1038778.0,1073519.0,1115062.0,1117098.0,1134042.0,1137784.0,1202640.0,1398753.0,1531332.0,1356085.0,3503.0,3513.0,3323.0,3478.0,3605.0,3681.0,3655.0,3616.0,3726.0,4637.0,5186.0,4567.0,3920.0,3779.0,3507.0,3423.0,3653.0,3563.0,3706.0,3967.0,4694.0,3903.0,3844.0,3487.0,,Kings Hwy_1134042.0
